2	344293
2	344293
2	344293
2	344293
2	344299
2	344024
2	344024
2	344024
2	344024
2	344024
2	344024
2	344024
2	344024
2	344299
2	344299
2	344299
2	343862
2	344299
2	344799
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	344049
2	344049
2	344049
2	344049
2	344549
2	344049
2	343799
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344299
2	344049
2	344299
2	344299
2	344299
2	344299
2	344549
2	344549
2	343799
2	344049
2	344299
2	344299
2	344299
2	344299
2	344549
2	344549
2	343799
2	343862
2	344049
2	344049
2	344049
2	344299
2	344299
2	344299
2	343674
2	343674
2	343674
2	343862
2	343862
2	343862
2	343862
2	343862
2	344299
2	344299
2	344299
2	344299
2	344299
2	344549
2	344799
2	343799
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	343924
2	344049
2	344049
2	344049
2	344049
2	344299
2	344299
2	344299
2	344299
2	343862
2	343862
2	343862
2	343862
2	343862
2	343862
2	343862
2	343862
2	344049
2	344049
2	344049
2	344049
2	344049
2	344549
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	344112
2	343799
2	343799
2	343799
2	343862
2	344049
2	344049
2	344299
2	344299
2	343987
2	343987
2	343987
2	343987
2	343987
2	343987
2	343987
2	343987
2	344049
2	344049
2	344049
2	344049
2	344049
2	344049
2	344299
2	343674
2	343674
2	343674
2	343674
2	343674
2	343674
2	343862
2	343862
2	344049
2	344299
