493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601561
493	601305
493	601305
493	601305
493	601305
493	601305
493	601305
493	601305
493	601305
493	601305
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	600537
493	601305
493	601561
493	601561
493	601561
493	602073
493	603097
493	603097
493	603353
493	603353
493	603353
493	603353
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605402
493	605914
493	605914
493	605914
493	605914
493	605914
493	605914
493	605914
493	605914
493	605914
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	604122
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
493	603098
